datetime,temp_c,year,month,hour,work_capacity,hours_lost
2025-03-07 09:00:00,17.4,2025,3,9,1.0,0.0
2025-03-07 10:00:00,19.5,2025,3,10,1.0,0.0
2025-03-07 11:00:00,22.1,2025,3,11,1.0,0.0
2025-03-07 12:00:00,24.7,2025,3,12,0.9825,0.01749999999999996
2025-03-07 13:00:00,27.2,2025,3,13,0.908,0.09199999999999997
2025-03-07 14:00:00,28.5,2025,3,14,0.86,0.14
2025-03-07 15:00:00,28.0,2025,3,15,0.88,0.12
2025-03-07 16:00:00,25.5,2025,3,16,0.9624999999999999,0.03750000000000009
2025-03-07 17:00:00,23.5,2025,3,17,1.0,0.0
2025-03-08 08:00:00,16.6,2025,3,8,1.0,0.0
2025-03-08 09:00:00,17.6,2025,3,9,1.0,0.0
2025-03-08 10:00:00,19.5,2025,3,10,1.0,0.0
2025-03-08 11:00:00,21.9,2025,3,11,1.0,0.0
2025-03-08 12:00:00,24.5,2025,3,12,0.9875,0.012499999999999956
2025-03-08 13:00:00,26.6,2025,3,13,0.9289999999999999,0.07100000000000006
2025-03-08 14:00:00,27.7,2025,3,14,0.8905000000000001,0.10949999999999993
2025-03-08 15:00:00,27.0,2025,3,15,0.915,0.08499999999999996
2025-03-08 16:00:00,25.7,2025,3,16,0.9575,0.04249999999999998
2025-03-08 17:00:00,23.9,2025,3,17,1.0,0.0
2025-03-09 08:00:00,16.4,2025,3,8,1.0,0.0
2025-03-09 09:00:00,17.7,2025,3,9,1.0,0.0
2025-03-09 10:00:00,19.9,2025,3,10,1.0,0.0
2025-03-09 11:00:00,22.5,2025,3,11,1.0,0.0
2025-03-09 12:00:00,25.2,2025,3,12,0.97,0.030000000000000027
2025-03-09 13:00:00,27.3,2025,3,13,0.9045,0.09550000000000003
2025-03-09 14:00:00,28.4,2025,3,14,0.8640000000000001,0.1359999999999999
2025-03-09 15:00:00,28.5,2025,3,15,0.86,0.14
2025-03-09 16:00:00,26.8,2025,3,16,0.9219999999999999,0.07800000000000007
2025-03-09 17:00:00,24.9,2025,3,17,0.9775,0.022499999999999964
2025-03-10 08:00:00,16.2,2025,3,8,1.0,0.0
2025-03-10 09:00:00,17.4,2025,3,9,1.0,0.0
2025-03-10 10:00:00,19.5,2025,3,10,1.0,0.0
2025-03-10 11:00:00,22.2,2025,3,11,1.0,0.0
2025-03-10 12:00:00,24.9,2025,3,12,0.9775,0.022499999999999964
2025-03-10 13:00:00,26.4,2025,3,13,0.936,0.06399999999999995
2025-03-10 14:00:00,27.1,2025,3,14,0.9115,0.08850000000000002
2025-03-10 15:00:00,26.0,2025,3,15,0.95,0.050000000000000044
2025-03-10 16:00:00,24.9,2025,3,16,0.9775,0.022499999999999964
2025-03-10 17:00:00,23.2,2025,3,17,1.0,0.0
2025-03-11 08:00:00,17.5,2025,3,8,1.0,0.0
2025-03-11 09:00:00,18.7,2025,3,9,1.0,0.0
2025-03-11 10:00:00,21.0,2025,3,10,1.0,0.0
2025-03-11 11:00:00,23.6,2025,3,11,1.0,0.0
2025-03-11 12:00:00,26.3,2025,3,12,0.9394999999999999,0.06050000000000011
2025-03-11 13:00:00,28.1,2025,3,13,0.876,0.124
2025-03-11 14:00:00,29.0,2025,3,14,0.8400000000000001,0.15999999999999992
2025-03-11 15:00:00,28.1,2025,3,15,0.876,0.124
2025-03-11 16:00:00,27.1,2025,3,16,0.9115,0.08850000000000002
2025-03-11 17:00:00,25.6,2025,3,17,0.96,0.040000000000000036
2025-03-12 08:00:00,17.6,2025,3,8,1.0,0.0
2025-03-12 09:00:00,18.8,2025,3,9,1.0,0.0
2025-03-12 10:00:00,20.6,2025,3,10,1.0,0.0
2025-03-12 11:00:00,23.1,2025,3,11,1.0,0.0
2025-03-12 12:00:00,25.6,2025,3,12,0.96,0.040000000000000036
2025-03-12 13:00:00,28.0,2025,3,13,0.88,0.12
2025-03-12 14:00:00,29.5,2025,3,14,0.8200000000000001,0.17999999999999994
2025-03-12 15:00:00,30.4,2025,3,15,0.7800000000000001,0.21999999999999986
2025-03-12 16:00:00,30.0,2025,3,16,0.8,0.19999999999999996
2025-03-12 17:00:00,27.9,2025,3,17,0.8835000000000001,0.11649999999999994
2025-03-13 08:00:00,17.4,2025,3,8,1.0,0.0
2025-03-13 09:00:00,18.8,2025,3,9,1.0,0.0
2025-03-13 10:00:00,21.2,2025,3,10,1.0,0.0
2025-03-13 11:00:00,24.0,2025,3,11,1.0,0.0
2025-03-13 12:00:00,26.9,2025,3,12,0.9185,0.08150000000000002
2025-03-13 13:00:00,29.2,2025,3,13,0.8320000000000001,0.16799999999999993
2025-03-13 14:00:00,30.1,2025,3,14,0.7949999999999999,0.20500000000000007
2025-03-13 15:00:00,29.8,2025,3,15,0.808,0.19199999999999995
2025-03-13 16:00:00,27.0,2025,3,16,0.915,0.08499999999999996
2025-03-13 17:00:00,25.1,2025,3,17,0.9724999999999999,0.02750000000000008
2025-03-14 08:00:00,18.0,2025,3,8,1.0,0.0
2025-03-14 09:00:00,19.5,2025,3,9,1.0,0.0
2025-03-14 10:00:00,21.5,2025,3,10,1.0,0.0
2025-03-14 11:00:00,23.8,2025,3,11,1.0,0.0
2025-03-14 12:00:00,26.3,2025,3,12,0.9394999999999999,0.06050000000000011
2025-03-14 13:00:00,28.5,2025,3,13,0.86,0.14
2025-03-14 14:00:00,29.8,2025,3,14,0.808,0.19199999999999995
2025-03-14 15:00:00,29.7,2025,3,15,0.812,0.18799999999999994
2025-03-14 16:00:00,27.5,2025,3,16,0.8975,0.10250000000000004
2025-03-14 17:00:00,25.4,2025,3,17,0.965,0.03500000000000003
2025-03-15 08:00:00,18.9,2025,3,8,1.0,0.0
2025-03-15 09:00:00,20.5,2025,3,9,1.0,0.0
2025-03-15 10:00:00,22.9,2025,3,10,1.0,0.0
2025-03-15 11:00:00,25.4,2025,3,11,0.965,0.03500000000000003
2025-03-15 12:00:00,28.1,2025,3,12,0.876,0.124
2025-03-15 13:00:00,31.0,2025,3,13,0.75,0.25
2025-03-15 14:00:00,32.6,2025,3,14,0.6399999999999998,0.3600000000000002
2025-03-15 15:00:00,32.9,2025,3,15,0.6100000000000001,0.3899999999999999
2025-03-15 16:00:00,32.5,2025,3,16,0.6499999999999999,0.3500000000000001
2025-03-15 17:00:00,30.5,2025,3,17,0.775,0.22499999999999998
2025-03-16 08:00:00,21.0,2025,3,8,1.0,0.0
2025-03-16 09:00:00,22.5,2025,3,9,1.0,0.0
2025-03-16 10:00:00,25.0,2025,3,10,0.975,0.025000000000000022
2025-03-16 11:00:00,27.8,2025,3,11,0.887,0.11299999999999999
2025-03-16 12:00:00,30.4,2025,3,12,0.7800000000000001,0.21999999999999986
2025-03-16 13:00:00,33.2,2025,3,13,0.5799999999999997,0.42000000000000026
2025-03-16 14:00:00,34.3,2025,3,14,0.48500000000000015,0.5149999999999999
2025-03-16 15:00:00,35.7,2025,3,15,0.41499999999999987,0.5850000000000002
2025-03-16 16:00:00,35.8,2025,3,16,0.41000000000000014,0.5899999999999999
2025-03-16 17:00:00,33.6,2025,3,17,0.5399999999999998,0.4600000000000002
2025-03-17 08:00:00,24.4,2025,3,8,0.99,0.010000000000000009
2025-03-17 09:00:00,26.0,2025,3,9,0.95,0.050000000000000044
2025-03-17 10:00:00,28.1,2025,3,10,0.876,0.124
2025-03-17 11:00:00,30.5,2025,3,11,0.775,0.22499999999999998
2025-03-17 12:00:00,32.7,2025,3,12,0.6299999999999997,0.37000000000000033
2025-03-17 13:00:00,35.5,2025,3,13,0.42500000000000004,0.575
2025-03-17 14:00:00,37.0,2025,3,14,0.35,0.65
2025-03-17 15:00:00,38.0,2025,3,15,0.3,0.7
2025-03-17 16:00:00,38.2,2025,3,16,0.28999999999999987,0.7100000000000002
2025-03-17 17:00:00,38.0,2025,3,17,0.3,0.7
2025-03-18 08:00:00,24.5,2025,3,8,0.9875,0.012499999999999956
2025-03-18 09:00:00,25.8,2025,3,9,0.955,0.04500000000000004
2025-03-18 10:00:00,27.6,2025,3,10,0.8939999999999999,0.1060000000000001
2025-03-18 11:00:00,29.8,2025,3,11,0.808,0.19199999999999995
2025-03-18 12:00:00,32.1,2025,3,12,0.6899999999999998,0.31000000000000016
2025-03-18 13:00:00,34.8,2025,3,13,0.46000000000000013,0.5399999999999998
2025-03-18 14:00:00,36.3,2025,3,14,0.3850000000000002,0.6149999999999998
2025-03-18 15:00:00,37.5,2025,3,15,0.325,0.675
2025-03-18 16:00:00,38.0,2025,3,16,0.3,0.7
2025-03-18 17:00:00,37.3,2025,3,17,0.33500000000000013,0.6649999999999998
2025-03-19 08:00:00,22.3,2025,3,8,1.0,0.0
2025-03-19 09:00:00,23.4,2025,3,9,1.0,0.0
2025-03-19 10:00:00,25.6,2025,3,10,0.96,0.040000000000000036
2025-03-19 11:00:00,28.5,2025,3,11,0.86,0.14
2025-03-19 12:00:00,30.9,2025,3,12,0.7550000000000001,0.24499999999999988
2025-03-19 13:00:00,32.2,2025,3,13,0.6799999999999997,0.3200000000000003
2025-03-19 14:00:00,31.0,2025,3,14,0.75,0.25
2025-03-19 15:00:00,29.6,2025,3,15,0.816,0.18400000000000005
2025-03-19 16:00:00,27.1,2025,3,16,0.9115,0.08850000000000002
2025-03-19 17:00:00,25.4,2025,3,17,0.965,0.03500000000000003
2025-03-20 08:00:00,18.2,2025,3,8,1.0,0.0
2025-03-20 09:00:00,19.5,2025,3,9,1.0,0.0
2025-03-20 10:00:00,21.7,2025,3,10,1.0,0.0
2025-03-20 11:00:00,24.3,2025,3,11,0.9924999999999999,0.007500000000000062
2025-03-20 12:00:00,26.7,2025,3,12,0.9255,0.07450000000000001
2025-03-20 13:00:00,28.9,2025,3,13,0.8440000000000001,0.15599999999999992
2025-03-20 14:00:00,30.1,2025,3,14,0.7949999999999999,0.20500000000000007
2025-03-20 15:00:00,29.2,2025,3,15,0.8320000000000001,0.16799999999999993
2025-03-20 16:00:00,26.9,2025,3,16,0.9185,0.08150000000000002
2025-03-20 17:00:00,24.5,2025,3,17,0.9875,0.012499999999999956
2025-03-21 08:00:00,20.3,2025,3,8,1.0,0.0
2025-03-21 09:00:00,21.9,2025,3,9,1.0,0.0
2025-03-21 10:00:00,23.9,2025,3,10,1.0,0.0
2025-03-21 11:00:00,26.2,2025,3,11,0.943,0.05700000000000005
2025-03-21 12:00:00,28.8,2025,3,12,0.848,0.15200000000000002
2025-03-21 13:00:00,31.0,2025,3,13,0.75,0.25
2025-03-21 14:00:00,32.4,2025,3,14,0.6600000000000001,0.33999999999999986
2025-03-21 15:00:00,32.4,2025,3,15,0.6600000000000001,0.33999999999999986
2025-03-21 16:00:00,31.0,2025,3,16,0.75,0.25
2025-03-21 17:00:00,29.1,2025,3,17,0.836,0.16400000000000003
2025-03-22 08:00:00,22.4,2025,3,8,1.0,0.0
2025-03-22 09:00:00,24.2,2025,3,9,0.995,0.0050000000000000044
2025-03-22 10:00:00,26.5,2025,3,10,0.9325,0.0675
2025-03-22 11:00:00,28.8,2025,3,11,0.848,0.15200000000000002
2025-03-22 12:00:00,31.1,2025,3,12,0.7449999999999999,0.2550000000000001
2025-03-22 13:00:00,33.2,2025,3,13,0.5799999999999997,0.42000000000000026
2025-03-22 14:00:00,34.2,2025,3,14,0.4899999999999999,0.5100000000000001
2025-03-22 15:00:00,34.9,2025,3,15,0.45500000000000007,0.5449999999999999
2025-03-22 16:00:00,34.3,2025,3,16,0.48500000000000015,0.5149999999999999
2025-03-22 17:00:00,32.2,2025,3,17,0.6799999999999997,0.3200000000000003
2025-03-23 08:00:00,22.1,2025,3,8,1.0,0.0
2025-03-23 09:00:00,23.2,2025,3,9,1.0,0.0
2025-03-23 10:00:00,24.8,2025,3,10,0.98,0.020000000000000018
2025-03-23 11:00:00,26.8,2025,3,11,0.9219999999999999,0.07800000000000007
2025-03-23 12:00:00,28.9,2025,3,12,0.8440000000000001,0.15599999999999992
2025-03-23 13:00:00,30.3,2025,3,13,0.785,0.21499999999999997
2025-03-23 14:00:00,31.5,2025,3,14,0.725,0.275
2025-03-23 15:00:00,32.1,2025,3,15,0.6899999999999998,0.31000000000000016
2025-03-23 16:00:00,32.2,2025,3,16,0.6799999999999997,0.3200000000000003
2025-03-23 17:00:00,32.1,2025,3,17,0.6899999999999998,0.31000000000000016
2025-03-24 08:00:00,20.4,2025,3,8,1.0,0.0
2025-03-24 09:00:00,21.3,2025,3,9,1.0,0.0
2025-03-24 10:00:00,22.6,2025,3,10,1.0,0.0
2025-03-24 11:00:00,24.5,2025,3,11,0.9875,0.012499999999999956
2025-03-24 12:00:00,26.8,2025,3,12,0.9219999999999999,0.07800000000000007
2025-03-24 13:00:00,29.1,2025,3,13,0.836,0.16400000000000003
2025-03-24 14:00:00,30.5,2025,3,14,0.775,0.22499999999999998
2025-03-24 15:00:00,31.3,2025,3,15,0.735,0.265
2025-03-24 16:00:00,31.5,2025,3,16,0.725,0.275
2025-03-24 17:00:00,31.2,2025,3,17,0.74,0.26
2025-03-25 08:00:00,20.1,2025,3,8,1.0,0.0
2025-03-25 09:00:00,21.3,2025,3,9,1.0,0.0
2025-03-25 10:00:00,22.9,2025,3,10,1.0,0.0
2025-03-25 11:00:00,24.8,2025,3,11,0.98,0.020000000000000018
2025-03-25 12:00:00,26.9,2025,3,12,0.9185,0.08150000000000002
2025-03-25 13:00:00,28.9,2025,3,13,0.8440000000000001,0.15599999999999992
2025-03-25 14:00:00,30.4,2025,3,14,0.7800000000000001,0.21999999999999986
2025-03-25 15:00:00,31.4,2025,3,15,0.7300000000000001,0.2699999999999999
2025-03-25 16:00:00,30.9,2025,3,16,0.7550000000000001,0.24499999999999988
2025-03-25 17:00:00,29.1,2025,3,17,0.836,0.16400000000000003
2025-03-26 08:00:00,20.0,2025,3,8,1.0,0.0
2025-03-26 09:00:00,21.4,2025,3,9,1.0,0.0
2025-03-26 10:00:00,23.3,2025,3,10,1.0,0.0
2025-03-26 11:00:00,25.4,2025,3,11,0.965,0.03500000000000003
2025-03-26 12:00:00,27.5,2025,3,12,0.8975,0.10250000000000004
2025-03-26 13:00:00,29.5,2025,3,13,0.8200000000000001,0.17999999999999994
2025-03-26 14:00:00,30.3,2025,3,14,0.785,0.21499999999999997
2025-03-26 15:00:00,29.7,2025,3,15,0.812,0.18799999999999994
2025-03-26 16:00:00,27.5,2025,3,16,0.8975,0.10250000000000004
2025-03-26 17:00:00,25.1,2025,3,17,0.9724999999999999,0.02750000000000008
2025-03-27 08:00:00,17.1,2025,3,8,1.0,0.0
2025-03-27 09:00:00,18.8,2025,3,9,1.0,0.0
2025-03-27 10:00:00,21.5,2025,3,10,1.0,0.0
2025-03-27 11:00:00,24.4,2025,3,11,0.99,0.010000000000000009
2025-03-27 12:00:00,27.0,2025,3,12,0.915,0.08499999999999996
2025-03-27 13:00:00,28.8,2025,3,13,0.848,0.15200000000000002
2025-03-27 14:00:00,29.2,2025,3,14,0.8320000000000001,0.16799999999999993
2025-03-27 15:00:00,27.5,2025,3,15,0.8975,0.10250000000000004
2025-03-27 16:00:00,26.4,2025,3,16,0.936,0.06399999999999995
2025-03-27 17:00:00,24.5,2025,3,17,0.9875,0.012499999999999956
2025-03-28 08:00:00,18.2,2025,3,8,1.0,0.0
2025-03-28 09:00:00,18.9,2025,3,9,1.0,0.0
2025-03-28 10:00:00,19.6,2025,3,10,1.0,0.0
2025-03-28 11:00:00,21.0,2025,3,11,1.0,0.0
2025-03-28 12:00:00,21.3,2025,3,12,1.0,0.0
2025-03-28 13:00:00,20.6,2025,3,13,1.0,0.0
2025-03-28 14:00:00,20.0,2025,3,14,1.0,0.0
2025-03-28 15:00:00,20.9,2025,3,15,1.0,0.0
2025-03-28 16:00:00,20.5,2025,3,16,1.0,0.0
2025-03-28 17:00:00,20.9,2025,3,17,1.0,0.0
2025-03-29 08:00:00,18.2,2025,3,8,1.0,0.0
2025-03-29 09:00:00,18.9,2025,3,9,1.0,0.0
2025-03-29 10:00:00,20.9,2025,3,10,1.0,0.0
2025-03-29 11:00:00,23.5,2025,3,11,1.0,0.0
2025-03-29 12:00:00,25.5,2025,3,12,0.9624999999999999,0.03750000000000009
2025-03-29 13:00:00,27.4,2025,3,13,0.901,0.09899999999999998
2025-03-29 14:00:00,27.1,2025,3,14,0.9115,0.08850000000000002
2025-03-29 15:00:00,25.8,2025,3,15,0.955,0.04500000000000004
2025-03-29 16:00:00,25.9,2025,3,16,0.9525,0.04749999999999999
2025-03-29 17:00:00,25.9,2025,3,17,0.9525,0.04749999999999999
2025-03-30 08:00:00,19.0,2025,3,8,1.0,0.0
2025-03-30 09:00:00,18.6,2025,3,9,1.0,0.0
2025-03-30 10:00:00,19.4,2025,3,10,1.0,0.0
2025-03-30 11:00:00,21.6,2025,3,11,1.0,0.0
2025-03-30 12:00:00,24.6,2025,3,12,0.985,0.015000000000000013
2025-03-30 13:00:00,28.0,2025,3,13,0.88,0.12
2025-03-30 14:00:00,29.1,2025,3,14,0.836,0.16400000000000003
2025-03-30 15:00:00,28.0,2025,3,15,0.88,0.12
2025-03-30 16:00:00,27.8,2025,3,16,0.887,0.11299999999999999
2025-03-30 17:00:00,26.0,2025,3,17,0.95,0.050000000000000044
2025-03-31 08:00:00,20.5,2025,3,8,1.0,0.0
2025-03-31 09:00:00,21.5,2025,3,9,1.0,0.0
2025-03-31 10:00:00,21.6,2025,3,10,1.0,0.0
2025-03-31 11:00:00,22.8,2025,3,11,1.0,0.0
2025-03-31 12:00:00,24.8,2025,3,12,0.98,0.020000000000000018
2025-03-31 13:00:00,30.5,2025,3,13,0.775,0.22499999999999998
2025-03-31 14:00:00,30.9,2025,3,14,0.7550000000000001,0.24499999999999988
2025-03-31 15:00:00,30.2,2025,3,15,0.79,0.20999999999999996
2025-03-31 16:00:00,31.2,2025,3,16,0.74,0.26
2025-03-31 17:00:00,29.4,2025,3,17,0.8240000000000001,0.17599999999999993
2025-04-01 08:00:00,21.0,2025,4,8,1.0,0.0
2025-04-01 09:00:00,22.5,2025,4,9,1.0,0.0
2025-04-01 10:00:00,24.4,2025,4,10,0.99,0.010000000000000009
2025-04-01 11:00:00,26.5,2025,4,11,0.9325,0.0675
2025-04-01 12:00:00,28.6,2025,4,12,0.856,0.14400000000000002
2025-04-01 13:00:00,30.2,2025,4,13,0.79,0.20999999999999996
2025-04-01 14:00:00,32.3,2025,4,14,0.6700000000000003,0.32999999999999974
2025-04-01 15:00:00,31.9,2025,4,15,0.7050000000000001,0.29499999999999993
2025-04-01 16:00:00,30.1,2025,4,16,0.7949999999999999,0.20500000000000007
2025-04-01 17:00:00,27.4,2025,4,17,0.901,0.09899999999999998
2025-04-02 08:00:00,19.4,2025,4,8,1.0,0.0
2025-04-02 09:00:00,20.7,2025,4,9,1.0,0.0
2025-04-02 10:00:00,22.8,2025,4,10,1.0,0.0
2025-04-02 11:00:00,25.0,2025,4,11,0.975,0.025000000000000022
2025-04-02 12:00:00,26.8,2025,4,12,0.9219999999999999,0.07800000000000007
2025-04-02 13:00:00,28.5,2025,4,13,0.86,0.14
2025-04-02 14:00:00,29.3,2025,4,14,0.828,0.17200000000000004
2025-04-02 15:00:00,28.5,2025,4,15,0.86,0.14
2025-04-02 16:00:00,26.5,2025,4,16,0.9325,0.0675
2025-04-02 17:00:00,24.5,2025,4,17,0.9875,0.012499999999999956
2025-04-03 08:00:00,18.4,2025,4,8,1.0,0.0
2025-04-03 09:00:00,19.6,2025,4,9,1.0,0.0
2025-04-03 10:00:00,21.5,2025,4,10,1.0,0.0
2025-04-03 11:00:00,23.6,2025,4,11,1.0,0.0
2025-04-03 12:00:00,25.3,2025,4,12,0.9674999999999999,0.032500000000000084
2025-04-03 13:00:00,26.7,2025,4,13,0.9255,0.07450000000000001
2025-04-03 14:00:00,25.4,2025,4,14,0.965,0.03500000000000003
2025-04-03 15:00:00,24.2,2025,4,15,0.995,0.0050000000000000044
2025-04-03 16:00:00,23.7,2025,4,16,1.0,0.0
2025-04-03 17:00:00,23.0,2025,4,17,1.0,0.0
2025-04-04 08:00:00,17.9,2025,4,8,1.0,0.0
2025-04-04 09:00:00,19.5,2025,4,9,1.0,0.0
2025-04-04 10:00:00,21.7,2025,4,10,1.0,0.0
2025-04-04 11:00:00,24.4,2025,4,11,0.99,0.010000000000000009
2025-04-04 12:00:00,27.1,2025,4,12,0.9115,0.08850000000000002
2025-04-04 13:00:00,29.5,2025,4,13,0.8200000000000001,0.17999999999999994
2025-04-04 14:00:00,30.8,2025,4,14,0.76,0.24
2025-04-04 15:00:00,31.5,2025,4,15,0.725,0.275
2025-04-04 16:00:00,30.3,2025,4,16,0.785,0.21499999999999997
2025-04-04 17:00:00,28.1,2025,4,17,0.876,0.124
2025-04-05 08:00:00,20.4,2025,4,8,1.0,0.0
2025-04-05 09:00:00,22.3,2025,4,9,1.0,0.0
2025-04-05 10:00:00,24.6,2025,4,10,0.985,0.015000000000000013
2025-04-05 11:00:00,27.4,2025,4,11,0.901,0.09899999999999998
2025-04-05 12:00:00,30.0,2025,4,12,0.8,0.19999999999999996
2025-04-05 13:00:00,31.0,2025,4,13,0.75,0.25
2025-04-05 14:00:00,29.8,2025,4,14,0.808,0.19199999999999995
2025-04-05 15:00:00,29.3,2025,4,15,0.828,0.17200000000000004
2025-04-05 16:00:00,27.1,2025,4,16,0.9115,0.08850000000000002
2025-04-05 17:00:00,25.3,2025,4,17,0.9674999999999999,0.032500000000000084
2025-04-06 08:00:00,22.9,2025,4,8,1.0,0.0
2025-04-06 09:00:00,24.0,2025,4,9,1.0,0.0
2025-04-06 10:00:00,26.0,2025,4,10,0.95,0.050000000000000044
2025-04-06 11:00:00,28.1,2025,4,11,0.876,0.124
2025-04-06 12:00:00,30.4,2025,4,12,0.7800000000000001,0.21999999999999986
2025-04-06 13:00:00,34.3,2025,4,13,0.48500000000000015,0.5149999999999999
2025-04-06 14:00:00,35.8,2025,4,14,0.41000000000000014,0.5899999999999999
2025-04-06 15:00:00,36.2,2025,4,15,0.3899999999999999,0.6100000000000001
2025-04-06 16:00:00,35.8,2025,4,16,0.41000000000000014,0.5899999999999999
2025-04-06 17:00:00,33.3,2025,4,17,0.5700000000000003,0.4299999999999997
2025-04-07 08:00:00,22.2,2025,4,8,1.0,0.0
2025-04-07 09:00:00,24.4,2025,4,9,0.99,0.010000000000000009
2025-04-07 10:00:00,27.5,2025,4,10,0.8975,0.10250000000000004
2025-04-07 11:00:00,30.5,2025,4,11,0.775,0.22499999999999998
2025-04-07 12:00:00,33.3,2025,4,12,0.5700000000000003,0.4299999999999997
2025-04-07 13:00:00,32.9,2025,4,13,0.6100000000000001,0.3899999999999999
2025-04-07 14:00:00,29.9,2025,4,14,0.804,0.19599999999999995
2025-04-07 15:00:00,27.4,2025,4,15,0.901,0.09899999999999998
2025-04-07 16:00:00,30.3,2025,4,16,0.785,0.21499999999999997
2025-04-07 17:00:00,27.3,2025,4,17,0.9045,0.09550000000000003
2025-04-08 08:00:00,26.1,2025,4,8,0.9464999999999999,0.0535000000000001
2025-04-08 09:00:00,27.8,2025,4,9,0.887,0.11299999999999999
2025-04-08 10:00:00,29.7,2025,4,10,0.812,0.18799999999999994
2025-04-08 11:00:00,32.0,2025,4,11,0.7,0.30000000000000004
2025-04-08 12:00:00,32.5,2025,4,12,0.6499999999999999,0.3500000000000001
2025-04-08 13:00:00,31.8,2025,4,13,0.71,0.29000000000000004
2025-04-08 14:00:00,31.4,2025,4,14,0.7300000000000001,0.2699999999999999
2025-04-08 15:00:00,30.1,2025,4,15,0.7949999999999999,0.20500000000000007
2025-04-08 16:00:00,28.2,2025,4,16,0.872,0.128
2025-04-08 17:00:00,27.0,2025,4,17,0.915,0.08499999999999996
2025-04-09 08:00:00,21.0,2025,4,8,1.0,0.0
2025-04-09 09:00:00,22.5,2025,4,9,1.0,0.0
2025-04-09 10:00:00,24.5,2025,4,10,0.9875,0.012499999999999956
2025-04-09 11:00:00,27.2,2025,4,11,0.908,0.09199999999999997
2025-04-09 12:00:00,29.8,2025,4,12,0.808,0.19199999999999995
2025-04-09 13:00:00,32.2,2025,4,13,0.6799999999999997,0.3200000000000003
2025-04-09 14:00:00,32.2,2025,4,14,0.6799999999999997,0.3200000000000003
2025-04-09 15:00:00,29.7,2025,4,15,0.812,0.18799999999999994
2025-04-09 16:00:00,28.3,2025,4,16,0.868,0.132
2025-04-09 17:00:00,26.3,2025,4,17,0.9394999999999999,0.06050000000000011
2025-04-10 08:00:00,18.9,2025,4,8,1.0,0.0
2025-04-10 09:00:00,20.2,2025,4,9,1.0,0.0
2025-04-10 10:00:00,21.8,2025,4,10,1.0,0.0
2025-04-10 11:00:00,23.2,2025,4,11,1.0,0.0
2025-04-10 12:00:00,24.1,2025,4,12,0.9974999999999999,0.0025000000000000577
2025-04-10 13:00:00,23.7,2025,4,13,1.0,0.0
2025-04-10 14:00:00,23.6,2025,4,14,1.0,0.0
2025-04-10 15:00:00,23.2,2025,4,15,1.0,0.0
2025-04-10 16:00:00,22.7,2025,4,16,1.0,0.0
2025-04-10 17:00:00,22.0,2025,4,17,1.0,0.0
2025-04-11 08:00:00,18.5,2025,4,8,1.0,0.0
2025-04-11 09:00:00,20.2,2025,4,9,1.0,0.0
2025-04-11 10:00:00,21.8,2025,4,10,1.0,0.0
2025-04-11 11:00:00,23.1,2025,4,11,1.0,0.0
2025-04-11 12:00:00,23.8,2025,4,12,1.0,0.0
2025-04-11 13:00:00,23.9,2025,4,13,1.0,0.0
2025-04-11 14:00:00,23.8,2025,4,14,1.0,0.0
2025-04-11 15:00:00,23.6,2025,4,15,1.0,0.0
2025-04-11 16:00:00,23.1,2025,4,16,1.0,0.0
2025-04-11 17:00:00,22.5,2025,4,17,1.0,0.0
2025-04-12 08:00:00,19.1,2025,4,8,1.0,0.0
2025-04-12 09:00:00,20.6,2025,4,9,1.0,0.0
2025-04-12 10:00:00,23.0,2025,4,10,1.0,0.0
2025-04-12 11:00:00,25.0,2025,4,11,0.975,0.025000000000000022
2025-04-12 12:00:00,25.5,2025,4,12,0.9624999999999999,0.03750000000000009
2025-04-12 13:00:00,26.0,2025,4,13,0.95,0.050000000000000044
2025-04-12 14:00:00,27.0,2025,4,14,0.915,0.08499999999999996
2025-04-12 15:00:00,25.2,2025,4,15,0.97,0.030000000000000027
2025-04-12 16:00:00,24.4,2025,4,16,0.99,0.010000000000000009
2025-04-12 17:00:00,23.8,2025,4,17,1.0,0.0
2025-04-13 08:00:00,19.1,2025,4,8,1.0,0.0
2025-04-13 09:00:00,20.6,2025,4,9,1.0,0.0
2025-04-13 10:00:00,22.7,2025,4,10,1.0,0.0
2025-04-13 11:00:00,25.1,2025,4,11,0.9724999999999999,0.02750000000000008
2025-04-13 12:00:00,27.4,2025,4,12,0.901,0.09899999999999998
2025-04-13 13:00:00,29.3,2025,4,13,0.828,0.17200000000000004
2025-04-13 14:00:00,29.9,2025,4,14,0.804,0.19599999999999995
2025-04-13 15:00:00,29.0,2025,4,15,0.8400000000000001,0.15999999999999992
2025-04-13 16:00:00,27.6,2025,4,16,0.8939999999999999,0.1060000000000001
2025-04-13 17:00:00,25.7,2025,4,17,0.9575,0.04249999999999998
2025-04-14 08:00:00,19.5,2025,4,8,1.0,0.0
2025-04-14 09:00:00,21.3,2025,4,9,1.0,0.0
2025-04-14 10:00:00,23.7,2025,4,10,1.0,0.0
2025-04-14 11:00:00,26.1,2025,4,11,0.9464999999999999,0.0535000000000001
2025-04-14 12:00:00,28.2,2025,4,12,0.872,0.128
2025-04-14 13:00:00,30.5,2025,4,13,0.775,0.22499999999999998
2025-04-14 14:00:00,30.4,2025,4,14,0.7800000000000001,0.21999999999999986
2025-04-14 15:00:00,29.4,2025,4,15,0.8240000000000001,0.17599999999999993
